,age,traj,r_goodness,r_quad,r_spray,gar,player,lag1,lag2,threeyr,fcode,include,d,true_gar,cumsum,gar_miss
3542,40,-11.1625,0.505468856,-1.437713839,1.002467619,-11.09227736,d7,-11.68462486,-10.92545172,-11.23411798,1,0,0.592347499,-10.1625,-57.59382597,NA
3543,18,-5.444444444,1.264491323,-0.013052458,0.060682621,-4.132322958,d8,NA,NA,-4.132322958,NA,0,NA,-4.444444444,-1.812334668,NA
3544,19,-4,1.264491323,-0.009589561,1.911712131,-0.833386107,d8,-4.132322958,NA,-2.482854533,1,0,3.298936851,-3,-6.575045774,NA
3545,20,-2.777777778,1.264491323,-0.006659417,-3.051035298,-4.57098117,d8,-0.833386107,-4.132322958,-3.178896745,1,0,-3.737595063,-1.777777778,-9.312775606,NA
3546,21,-1.777777778,1.264491323,-0.004262027,-0.076694715,-0.594243197,d8,-4.57098117,-0.833386107,-1.999536824,1,0,3.976737973,-0.777777778,-10.23299176,NA
3547,22,-1,1.264491323,-0.00239739,-1.782592573,-1.52049864,d8,-0.594243197,-4.57098117,-2.228574335,1,0,-0.926255443,0,-9.501168666,-1.52049864
3548,23,-0.444444444,1.264491323,-0.001065507,0.016058253,0.835039625,d8,-1.52049864,-0.594243197,-0.426567404,1,0,2.355538265,0.555555556,-6.165520264,0.835039625
3549,24,-0.111111111,1.264491323,-0.000266377,1.961167274,3.114281109,d8,0.835039625,-1.52049864,0.809607365,1,0,2.279241484,0.888888889,-4.577661386,3.114281109
3550,25,0,1.264491323,0,0.801809607,2.06630093,d8,3.114281109,0.835039625,2.005207221,1,0,-1.047980179,1,-3.624044359,2.06630093
3551,26,-0.112611111,1.264491323,-0.000266377,-0.895881774,0.255732061,d8,2.06630093,3.114281109,1.8121047,1,0,-1.810568869,0.887388889,-2.560165673,0.255732061
3552,27,-0.432444444,1.264491323,-0.001065507,-1.532895506,-0.701914134,d8,0.255732061,2.06630093,0.540039619,1,0,-0.957646195,0.567555556,-3.093282991,-0.701914134
3553,28,-0.9325,1.264491323,-0.00239739,0.311636139,0.641230072,d8,-0.701914134,0.255732061,0.065016,1,0,1.343144206,0.0675,-2.931813926,NA
3554,29,-1.585777778,1.264491323,-0.004262027,-1.927388837,-2.252937319,d8,0.641230072,-0.701914134,-0.771207127,1,0,-2.894167391,-0.585777778,-2.462158913,-2.252937319
3555,30,-2.365277778,1.264491323,-0.006659417,0.744408623,-0.363037249,d8,-2.252937319,0.641230072,-0.658248165,1,0,1.88990007,-1.365277778,-3.505651526,-0.363037249
3556,31,-3.244,1.264491323,-0.009589561,-0.285120631,-2.274218869,d8,-0.363037249,-2.252937319,-1.630064479,1,0,-1.91118162,-2.244,-6.72039201,NA
3557,32,-4.194944444,1.264491323,-0.013052458,0.300431974,-2.643073605,d8,-2.274218869,-0.363037249,-1.760109908,1,0,-0.368854736,-3.194944444,-9.265858264,NA
3558,33,-5.191111111,1.264491323,-0.017048108,1.947187806,-1.99648009,d8,-2.643073605,-2.274218869,-2.304590855,1,0,0.646593515,-4.191111111,-13.83957817,NA
3559,34,-6.2055,1.264491323,-0.021576512,0.836253227,-4.126331962,d8,-1.99648009,-2.643073605,-2.921961886,1,0,-2.129851872,-5.2055,-19.39049717,NA
3560,35,-7.211111111,1.264491323,-0.026637669,0.544925481,-5.428331975,d8,-4.126331962,-1.99648009,-3.850381342,1,0,-1.302000014,-6.211111111,-25.32375902,NA
3561,36,-8.180944444,1.264491323,-0.032231579,1.261321501,-5.6873632,d8,-5.428331975,-4.126331962,-5.080675712,1,0,-0.259031225,-7.180944444,-33.57134125,NA
3562,37,-9.088,1.264491323,-0.038358243,-0.058070922,-7.919937842,d8,-5.6873632,-5.428331975,-6.345211006,1,0,-2.232574642,-8.088,-41.46480164,NA
3563,38,-9.905277778,1.264491323,-0.04501766,-0.178213614,-8.864017729,d8,-7.919937842,-5.6873632,-7.490439591,1,0,-0.944079887,-8.905277778,-51.48120391,NA
3564,39,-10.60577778,1.264491323,-0.052209831,-0.353666448,-9.747162734,d8,-8.864017729,-7.919937842,-8.843706102,1,0,-0.883145005,-9.605777778,-62.50920883,NA
3565,40,-11.1625,1.264491323,-0.059934755,0.279867094,-9.678076338,d8,-9.747162734,-8.864017729,-9.429752267,1,0,0.069086396,-10.1625,-74.88518227,NA
3566,18,-5.444444444,0.859592869,0.050980092,1.606396658,-2.927474825,d10,NA,NA,-2.927474825,NA,0,NA,-4.444444444,-1.793566231,NA
3567,19,-4,0.859592869,0.037454762,-0.575935607,-3.678887977,d10,-2.927474825,NA,-3.303181401,1,0,-0.751413152,-3,-4.804182452,-3.678887977
3568,20,-2.777777778,0.859592869,0.026010251,-0.942925288,-2.835099946,d10,-3.678887977,-2.927474825,-3.147154249,1,0,0.843788031,-1.777777778,-8.494236356,NA
3569,21,-1.777777778,0.859592869,0.016646561,-2.140848719,-3.042387067,d10,-2.835099946,-3.678887977,-3.18545833,1,0,-0.207287122,-0.777777778,-10.12829419,-3.042387067
3570,22,-1,0.859592869,0.00936369,0.432606836,0.301563395,d10,-3.042387067,-2.835099946,-1.858641206,1,0,3.343950462,0,-8.545862919,0.301563395
3571,23,-0.444444444,0.859592869,0.00416164,-0.269657564,0.1496525,d10,0.301563395,-3.042387067,-0.863723724,1,0,-0.151910895,0.555555556,-7.471769639,0.1496525
3572,24,-0.111111111,0.859592869,0.00104041,-0.594898902,0.154623266,d10,0.1496525,0.301563395,0.201946387,1,0,0.004970766,0.888888889,-7.063108686,0.154623266
3573,25,0,0.859592869,0,-0.280798847,0.578794022,d10,0.154623266,0.1496525,0.294356596,1,0,0.424170755,1,-5.370166307,0.578794022
3574,26,-0.112611111,0.859592869,0.00104041,1.098915623,1.846937791,d10,0.578794022,0.154623266,0.86011836,1,0,1.268143769,0.887388889,-2.642644015,1.846937791
3575,27,-0.432444444,0.859592869,0.00416164,0.985280012,1.416590076,d10,1.846937791,0.578794022,1.280773963,1,0,-0.430347715,0.567555556,-2.691849987,1.416590076
3576,28,-0.9325,0.859592869,0.00936369,-0.724640431,-0.788183872,d10,1.416590076,1.846937791,0.825114665,1,0,-2.204773948,0.0675,-3.373200825,-0.788183872
3577,29,-1.585777778,0.859592869,0.016646561,-0.203433253,-0.912971601,d10,-0.788183872,1.416590076,-0.094855132,1,0,-0.124787729,-0.585777778,-3.815323633,-0.912971601
3578,30,-2.365277778,0.859592869,0.026010251,-0.25476941,-1.734444067,d10,-0.912971601,-0.788183872,-1.145199847,1,0,-0.821472467,-1.365277778,-5.138303795,NA
3579,31,-3.244,0.859592869,0.037454762,0.339359727,-2.007592642,d10,-1.734444067,-0.912971601,-1.551669437,1,0,-0.273148575,-2.244,-7.495356265,NA
3580,32,-4.194944444,0.859592869,0.050980092,0.009208385,-3.275163099,d10,-2.007592642,-1.734444067,-2.339066603,1,0,-1.267570457,-3.194944444,-10.25569402,NA
3581,33,-5.191111111,0.859592869,0.066586243,0.354778888,-3.910153112,d10,-3.275163099,-2.007592642,-3.064302951,1,0,-0.634990013,-4.191111111,-13.55982052,NA
3582,34,-6.2055,0.859592869,0.084273214,0.883165548,-4.37846837,d10,-3.910153112,-3.275163099,-3.85459486,1,0,-0.468315258,-5.2055,-18.82787591,NA
3583,35,-7.211111111,0.859592869,0.104041004,0.213220577,-6.03425666,d10,-4.37846837,-3.910153112,-4.774292714,1,0,-1.655788291,-6.211111111,-24.86432405,NA
3584,36,-8.180944444,0.859592869,0.125889615,1.250219144,-5.945242816,d10,-6.03425666,-4.37846837,-5.452655949,1,0,0.089013844,-7.180944444,-32.7369666,NA
3585,37,-9.088,0.859592869,0.149819046,0.239517242,-7.839070843,d10,-5.945242816,-6.03425666,-6.606190107,1,0,-1.893828027,-8.088,-39.72144753,NA
3586,38,-9.905277778,0.859592869,0.175829297,-0.843004374,-9.712859985,d10,-7.839070843,-5.945242816,-7.832391215,1,0,-1.873789142,-8.905277778,-49.06274776,NA
3587,39,-10.60577778,0.859592869,0.203920369,0.083519349,-9.458745191,d10,-9.712859985,-7.839070843,-9.003558673,1,0,0.254114794,-9.605777778,-58.1532045,NA
3588,40,-11.1625,0.859592869,0.23409226,-0.561253636,-10.63006851,d10,-9.458745191,-9.712859985,-9.933891228,1,0,-1.171323317,-10.1625,-67.34992943,NA
3589,18,-5.444444444,0.8813928,0.08505896,-0.147557111,-4.625549796,d11,NA,NA,-4.625549796,NA,0,NA,-4.444444444,-3.565441201,NA
3590,19,-4,0.8813928,0.062492297,1.688969153,-1.36714575,d11,-4.625549796,NA,-2.996347773,1,0,3.258404046,-3,-3.877256506,-1.36714575
3591,20,-2.777777778,0.8813928,0.043397429,-0.911423388,-2.764410938,d11,-1.36714575,-4.625549796,-2.919035494,1,0,-1.397265188,-1.777777778,-4.598855476,-2.764410938
3592,21,-1.777777778,0.8813928,0.027774354,0.004410744,-0.86419988,d11,-2.764410938,-1.36714575,-1.665252189,1,0,1.900211058,-0.777777778,-5.59581412,-0.86419988
3593,22,-1,0.8813928,0.015623074,2.479125467,2.376141341,d11,-0.86419988,-2.764410938,-0.417489826,1,0,3.24034122,0,-6.606593034,2.376141341
3594,23,-0.444444444,0.8813928,0.006943589,1.065848335,1.509740279,d11,2.376141341,-0.86419988,1.007227247,1,0,-0.866401062,0.555555556,-5.491222728,1.509740279
3595,24,-0.111111111,0.8813928,0.001735897,-0.215169048,0.556848537,d11,1.509740279,2.376141341,1.480910052,1,0,-0.952891742,0.888888889,-4.615580458,0.556848537
3596,25,0,0.8813928,0,0.543831679,1.425224479,d11,0.556848537,1.509740279,1.163937765,1,0,0.868375942,1,-4.157811843,1.425224479
3597,26,-0.112611111,0.8813928,0.001735897,0.193010244,0.96352783,d11,1.425224479,0.556848537,0.981866949,1,0,-0.461696649,0.887388889,-3.473989769,0.96352783
3598,27,-0.432444444,0.8813928,0.006943589,0.150155369,0.606047312,d11,0.96352783,1.425224479,0.99826654,1,0,-0.357480517,0.567555556,-2.914024818,0.606047312
3599,28,-0.9325,0.8813928,0.015623074,1.321279363,1.285795237,d11,0.606047312,0.96352783,0.951790126,1,0,0.679747924,0.0675,-3.477939378,NA
3600,29,-1.585777778,0.8813928,0.027774354,-0.594049077,-1.2706597,d11,1.285795237,0.606047312,0.207060949,1,0,-2.556454937,-0.585777778,-4.643606547,NA
3601,30,-2.365277778,0.8813928,0.043397429,-0.657035843,-2.097523392,d11,-1.2706597,1.285795237,-0.694129285,1,0,-0.826863692,-1.365277778,-6.315966472,NA
3602,31,-3.244,0.8813928,0.062492297,-0.608881898,-2.908996801,d11,-2.097523392,-1.2706597,-2.092393298,1,0,-0.811473409,-2.244,-7.31605292,NA
3603,32,-4.194944444,0.8813928,0.08505896,0.053705313,-3.174787371,d11,-2.908996801,-2.097523392,-2.727102522,1,0,-0.265790571,-3.194944444,-10.63674095,NA
3604,33,-5.191111111,0.8813928,0.111097418,-0.702541944,-4.901162838,d11,-3.174787371,-2.908996801,-3.661649004,1,0,-1.726375467,-4.191111111,-13.99912675,NA
3605,34,-6.2055,0.8813928,0.140607669,-0.254195691,-5.437695223,d11,-4.901162838,-3.174787371,-4.504548477,1,0,-0.536532384,-5.2055,-18.02724334,NA
3606,35,-7.211111111,0.8813928,0.173589715,0.757341612,-5.398786985,d11,-5.437695223,-4.901162838,-5.245881682,1,0,0.038908238,-6.211111111,-23.95592637,NA
3607,36,-8.180944444,0.8813928,0.210043555,0.599102765,-6.490405325,d11,-5.398786985,-5.437695223,-5.775629177,1,0,-1.09161834,-7.180944444,-29.69890556,NA
3608,37,-9.088,0.8813928,0.24996919,0.018589541,-7.93804847,d11,-6.490405325,-5.398786985,-6.60908026,1,0,-1.447643145,-8.088,-36.43919676,NA
3609,38,-9.905277778,0.8813928,0.293366618,-1.244980971,-9.975499331,d11,-7.93804847,-6.490405325,-8.134651042,1,0,-2.037450861,-8.905277778,-41.39561537,NA
3610,39,-10.60577778,0.8813928,0.340235841,-0.277163914,-9.661313051,d11,-9.975499331,-7.93804847,-9.191620284,1,0,0.31418628,-9.605777778,-48.23995817,NA
3611,40,-11.1625,0.8813928,0.390576859,-0.935139344,-10.82566969,d11,-9.661313051,-9.975499331,-10.15416069,1,0,-1.164356635,-10.1625,-55.55168993,NA
3612,18,-5.444444444,1.079075614,0.051778419,1.253036489,-3.060553922,d12,NA,NA,-3.060553922,NA,0,NA,-4.444444444,-5.126919757,NA
3613,19,-4,1.079075614,0.038041288,1.284508807,-1.598374292,d12,-3.060553922,NA,-2.329464107,1,0,1.462179631,-3,-8.200485725,NA
3614,20,-2.777777778,1.079075614,0.026417561,-1.482050054,-3.154334657,d12,-1.598374292,-3.060553922,-2.604420957,1,0,-1.555960365,-1.777777778,-8.224878172,-3.154334657
3615,21,-1.777777778,1.079075614,0.016907239,-1.392640769,-2.074435694,d12,-3.154334657,-1.598374292,-2.275714881,1,0,1.079898963,-0.777777778,-8.918932666,-2.074435694
3616,22,-1,1.079075614,0.009510322,0.688368134,0.77695407,d12,-2.074435694,-3.154334657,-1.48393876,1,0,2.851389764,0,-7.78496769,0.77695407
3617,23,-0.444444444,1.079075614,0.00422681,0.85475779,1.493615769,d12,0.77695407,-2.074435694,0.065378048,1,0,0.716661699,0.555555556,-9.453951037,1.493615769
3618,24,-0.111111111,1.079075614,0.001056702,1.34911392,2.318135125,d12,1.493615769,0.77695407,1.529568321,1,0,0.824519356,0.888888889,-9.347429608,NA
3619,25,0,1.079075614,0,0.189108852,1.268184466,d12,2.318135125,1.493615769,1.693311787,1,0,-1.049950659,1,-10.5372605,1.268184466
3620,26,-0.112611111,1.079075614,0.001056702,-1.208851182,-0.241329977,d12,1.268184466,2.318135125,1.114996538,1,0,-1.509514443,0.887388889,-10.09000522,NA
3621,27,-0.432444444,1.079075614,0.00422681,-0.297501693,0.353356286,d12,-0.241329977,1.268184466,0.460070259,1,0,0.594686263,0.567555556,-9.458223041,NA
3622,28,-0.9325,1.079075614,0.009510322,-0.2619962,-0.105910265,d12,0.353356286,-0.241329977,0.002038682,1,0,-0.459266551,0.0675,-8.589093782,NA
3623,29,-1.585777778,1.079075614,0.016907239,-0.561261915,-1.05105684,d12,-0.105910265,0.353356286,-0.267870273,1,0,-0.945146575,-0.585777778,-8.779637611,NA
3624,30,-2.365277778,1.079075614,0.026417561,0.005662538,-1.254122065,d12,-1.05105684,-0.105910265,-0.80369639,1,0,-0.203065225,-1.365277778,-10.46601608,NA
3625,31,-3.244,1.079075614,0.038041288,0.072474868,-2.054408231,d12,-1.254122065,-1.05105684,-1.453195712,1,0,-0.800286166,-2.244,-12.46537914,NA
3626,32,-4.194944444,1.079075614,0.051778419,-0.291136961,-3.355227373,d12,-2.054408231,-1.254122065,-2.221252556,1,0,-1.300819142,-3.194944444,-16.2708844,NA
3627,33,-5.191111111,1.079075614,0.067628956,1.233271087,-2.811135454,d12,-3.355227373,-2.054408231,-2.740257019,1,0,0.544091918,-4.191111111,-18.87056813,NA
3628,34,-6.2055,1.079075614,0.085592897,0.503996321,-4.536835168,d12,-2.811135454,-3.355227373,-3.567732665,1,0,-1.725699713,-5.2055,-24.32707678,NA
3629,35,-7.211111111,1.079075614,0.105670244,0.424322463,-5.602042791,d12,-4.536835168,-2.811135454,-4.316671138,1,0,-1.065207623,-6.211111111,-29.44167254,NA
3630,36,-8.180944444,1.079075614,0.127860995,0.160073693,-6.813934143,d12,-5.602042791,-4.536835168,-5.650937367,1,0,-1.211891352,-7.180944444,-36.90451255,NA
3631,37,-9.088,1.079075614,0.152165151,0.121027088,-7.735732148,d12,-6.813934143,-5.602042791,-6.71723636,1,0,-0.921798005,-8.088,-44.25835252,NA
3632,38,-9.905277778,1.079075614,0.178582712,-1.042532406,-9.690151859,d12,-7.735732148,-6.813934143,-8.079939383,1,0,-1.954419711,-8.905277778,-52.36946619,NA
3633,39,-10.60577778,1.079075614,0.207113677,-1.660066296,-10.97965478,d12,-9.690151859,-7.735732148,-9.46851293,1,0,-1.289502924,-9.605777778,-61.71281523,NA
3634,40,-11.1625,1.079075614,0.237758048,-0.654403121,-10.50006946,d12,-10.97965478,-9.690151859,-10.3899587,1,0,0.479585324,-10.1625,-72.29755433,NA
3635,18,-5.444444444,1.523876584,0.062400119,-0.360127689,-4.218295431,d13,NA,NA,-4.218295431,NA,0,NA,-4.444444444,-4.869610799,NA
3636,19,-4,1.523876584,0.045844985,-1.375139716,-3.805418147,d13,-4.218295431,NA,-4.011856789,1,0,0.412877284,-3,-7.701654821,NA
3637,20,-2.777777778,1.523876584,0.031836795,-0.974727405,-2.196791804,d13,-3.805418147,-4.218295431,-3.406835127,1,0,1.608626343,-1.777777778,-8.084826004,NA
3638,21,-1.777777778,1.523876584,0.020375549,0.214451007,-0.019074638,d13,-2.196791804,-3.805418147,-2.007094863,1,0,2.177717166,-0.777777778,-9.939353154,NA
3639,22,-1,1.523876584,0.011461246,-2.123392572,-1.588054742,d13,-0.019074638,-2.196791804,-1.267973728,1,0,-1.568980104,0,-9.881214893,-1.588054742
3640,23,-0.444444444,1.523876584,0.005093887,0.749351976,1.833878003,d13,-1.588054742,-0.019074638,0.075582874,1,0,3.421932745,0.555555556,-10.65290918,1.833878003
3641,24,-0.111111111,1.523876584,0.001273472,-1.379301526,0.034737419,d13,1.833878003,-1.588054742,0.093520226,1,0,-1.799140584,0.888888889,-9.556179863,0.034737419
3642,25,0,1.523876584,0,0.495123795,2.019000379,d13,0.034737419,1.833878003,1.295871933,1,0,1.98426296,1,-10.82197103,NA
3643,26,-0.112611111,1.523876584,0.001273472,-0.060242438,1.352296507,d13,2.019000379,0.034737419,1.135344768,1,0,-0.666703871,0.887388889,-9.346580063,NA
3644,27,-0.432444444,1.523876584,0.005093887,0.671242064,1.767768091,d13,1.352296507,2.019000379,1.713021659,1,0,0.415471583,0.567555556,-9.388065742,NA
3645,28,-0.9325,1.523876584,0.011461246,-0.669007543,-0.066169712,d13,1.767768091,1.352296507,1.017964962,1,0,-1.833937803,0.0675,-9.08722712,NA
3646,29,-1.585777778,1.523876584,0.020375549,-0.666684796,-0.70821044,d13,-0.066169712,1.767768091,0.331129313,1,0,-0.642040728,-0.585777778,-7.988402641,NA
3647,30,-2.365277778,1.523876584,0.031836795,1.329815732,0.520251334,d13,-0.70821044,-0.066169712,-0.084709606,1,0,1.228461774,-1.365277778,-8.73098151,NA
3648,31,-3.244,1.523876584,0.045844985,-1.187629046,-2.861907477,d13,0.520251334,-0.70821044,-1.016622194,1,0,-3.382158811,-2.244,-10.11780193,NA
3649,32,-4.194944444,1.523876584,0.062400119,-1.213990553,-3.822658295,d13,-2.861907477,0.520251334,-2.054771479,1,0,-0.960750818,-3.194944444,-13.47953508,NA
3650,33,-5.191111111,1.523876584,0.081502196,-0.172766814,-3.758499145,d13,-3.822658295,-2.861907477,-3.481021639,1,0,0.06415915,-4.191111111,-17.46612589,NA
3651,34,-6.2055,1.523876584,0.103151217,0.403724323,-4.174747876,d13,-3.758499145,-3.822658295,-3.918635105,1,0,-0.416248732,-5.2055,-21.00591016,NA
3652,35,-7.211111111,1.523876584,0.127347181,-0.252190858,-5.812078204,d13,-4.174747876,-3.758499145,-4.581775075,1,0,-1.637330327,-6.211111111,-25.90568748,NA
3653,36,-8.180944444,1.523876584,0.154090089,-0.584649199,-7.08762697,d13,-5.812078204,-4.174747876,-5.69148435,1,0,-1.275548766,-7.180944444,-31.05981556,NA
3654,37,-9.088,1.523876584,0.183379941,-0.193070073,-7.573813548,d13,-7.08762697,-5.812078204,-6.82450624,1,0,-0.486186578,-8.088,-37.24668738,NA
3655,38,-9.905277778,1.523876584,0.215216736,-0.607538243,-8.773722701,d13,-7.573813548,-7.08762697,-7.811721073,1,0,-1.199909153,-8.905277778,-45.31811167,NA
3656,39,-10.60577778,1.523876584,0.249600475,1.07535738,-7.756943339,d13,-8.773722701,-7.573813548,-8.034826529,1,0,1.016779362,-9.605777778,-54.33606861,NA
3657,40,-11.1625,1.523876584,0.286531157,-0.781508144,-10.1336004,d13,-7.756943339,-8.773722701,-8.888088814,1,0,-2.376657064,-10.1625,-62.85411674,NA
3658,18,-5.444444444,1.163563467,0.275156553,-1.865566594,-5.871291018,d14,NA,NA,-5.871291018,NA,0,NA,-4.444444444,-4.949030275,NA
3659,19,-4,1.163563467,0.202155835,0.587541853,-2.046738845,d14,-5.871291018,NA,-3.959014932,1,0,3.824552173,-3,-6.888647034,-2.046738845
3660,20,-2.777777778,1.163563467,0.140385996,-0.520325445,-1.994153759,d14,-2.046738845,-5.871291018,-3.304061208,1,0,0.052585086,-1.777777778,-7.84206118,-1.994153759
3661,21,-1.777777778,1.163563467,0.089847038,1.197559613,0.67319234,d14,-1.994153759,-2.046738845,-1.122566755,1,0,2.667346099,-0.777777778,-8.391577622,0.67319234
3662,22,-1,1.163563467,0.050538959,-1.947256584,-1.733154158,d14,0.67319234,-1.994153759,-1.018038526,1,0,-2.406346498,0,-9.019961605,-1.733154158
3663,23,-0.444444444,1.163563467,0.022461759,-1.437775367,-0.696194585,d14,-1.733154158,0.67319234,-0.585385468,1,0,1.036959574,0.555555556,-7.873566048,-0.696194585
3664,24,-0.111111111,1.163563467,0.00561544,0.073662619,1.131730415,d14,-0.696194585,-1.733154158,-0.432539443,1,0,1.827925,0.888888889,-6.502400404,1.131730415
3665,25,0,1.163563467,0,-0.166808085,0.996755382,d14,1.131730415,-0.696194585,0.477430404,1,0,-0.134975033,1,-4.979455762,0.996755382
3666,26,-0.112611111,1.163563467,0.00561544,-0.588923771,0.467644025,d14,0.996755382,1.131730415,0.865376607,1,0,-0.529111357,0.887388889,-4.559179823,0.467644025
3667,27,-0.432444444,1.163563467,0.022461759,0.250547234,1.004128016,d14,0.467644025,0.996755382,0.822842474,1,0,0.536483991,0.567555556,-4.270654869,1.004128016
3668,28,-0.9325,1.163563467,0.050538959,1.207572648,1.489175074,d14,1.004128016,0.467644025,0.986982372,1,0,0.485047058,0.0675,-4.272786166,NA
3669,29,-1.585777778,1.163563467,0.089847038,-1.889873146,-2.222240419,d14,1.489175074,1.004128016,0.090354224,1,0,-3.711415493,-0.585777778,-3.53998647,NA
3670,30,-2.365277778,1.163563467,0.140385996,-0.533271723,-1.594600038,d14,-2.222240419,1.489175074,-0.775888461,1,0,0.627640381,-1.365277778,-4.347527675,NA
3671,31,-3.244,1.163563467,0.202155835,-0.640255286,-2.518535984,d14,-1.594600038,-2.222240419,-2.111792147,1,0,-0.923935946,-2.244,-7.179223288,NA
3672,32,-4.194944444,1.163563467,0.275156553,-0.175436276,-2.9316607,d14,-2.518535984,-1.594600038,-2.348265574,1,0,-0.413124716,-3.194944444,-9.397909161,NA
3673,33,-5.191111111,1.163563467,0.359388151,-0.322198036,-3.99035753,d14,-2.9316607,-2.518535984,-3.146851405,1,0,-1.058696829,-4.191111111,-13.99550236,NA
3674,34,-6.2055,1.163563467,0.454850628,-0.424947489,-5.012033394,d14,-3.99035753,-2.9316607,-3.978017208,1,0,-1.021675864,-5.2055,-18.48122409,NA
3675,35,-7.211111111,1.163563467,0.561543985,-0.630711761,-6.11671542,d14,-5.012033394,-3.99035753,-5.039702114,1,0,-1.104682026,-6.211111111,-24.60244451,NA
3676,36,-8.180944444,1.163563467,0.679468222,-0.376739257,-6.714652012,d14,-6.11671542,-5.012033394,-5.947800275,1,0,-0.597936592,-7.180944444,-32.63354806,NA
3677,37,-9.088,1.163563467,0.808623339,-0.492336837,-7.608150031,d14,-6.714652012,-6.11671542,-6.813172487,1,0,-0.893498019,-8.088,-41.55230827,NA
